Card 180: 70 89 32 66 15 30 76  8 42 36 | 36 16 89 13 45 42 31 77 76 30 71 27  8 95 98 32 35 14 66 70 26 85 72 33 15
Card 181: 74 81 12 28 22 21 14 54  3  5 | 32 59 69 67 15 35 42 12 34 11  5 71 79  2 73 14 55 87 56 65 28 17 30 99  9
Card 182: 79 41 90 19 21 15 66  2 55 59 |  2 93 34 65 67 63 72 79 15  5 59 14 55 95 70 83 90 21 68 66 19  7 41 92  3
Card 183:  6  8 44 39 74 78 10  2 61 59 |  6 61 75 44 62 92 77 29  8 39 78 20 73 18 68  4 60 66 74 59 49  3  2  5 10
Card 184: 68 32 10 82 15 95 56 89 28 42 | 25 56 28 73  6 11 43 37 95  2 70 18 19 90 45 89 26 42 10 32  7 98 82 15 68
Card 185: 66 74 17  3 71 21 51 28 14 48 | 80 34 77 37 45 74 84 20 44 14 31 66 51 48 17 86 12 43 71 56 35 13  4 93 27
Card 186: 79 33 25 28 86 18 57  7 76 40 | 26 16 59 99 31 62 77 21 23 70  7 25 35 49 81 18 72 45 65 58 86 51 88 80 76
Card 187:  1  2 73 43 13 64 69 21  3 46 | 65 37 53 92 82 13 12 28  3 58 71 46 64  1 56 19 98 21 73 43 60  2 57 29 69
Card 188: 85 77 35 15 22 67 79 18 66 99 | 42 46 93 19 28  4 89 32 95 75 11 57  6 40 39 30 22 43 41 24  8 78 58 69 48
Card 189: 13 48  6 61 55 38 75 96 76 42 | 42 32 61 81 55 13 26 41  9 77 70 68 56 35 58 89 20 75  6 72 91 38 90 93 96
Card 190: 19 78 50 35 32 14 45 70 16 77 | 32 92 71 86 75 77  9  8 19 68 16  6 67 33 15 78 43 57 55 85 69 35 73 50 14
Card 191: 71 62  7 72 70  4 89 95 94 59 | 36 94 40  6 71 59 45 28 90 12 89 95 16 85 83 88  4 48 72 62 76  7 13 70 11
Card 192: 52 15 61 83 18 67 29 75 34 36 |  8 65 43 93 67 53 88 83 52 75 81 37 49 29  6 39 76 91 92 36 19 98 50 41 33
Card 193: 78 94  7 48 25 16 91 38 13  5 | 22 77 76 84 17 40 41 36 93 56 50 35 64 59 23 95 89 49 61 30 42 85 37 92 44
Card 194: 66 92 16 37 42 62 86 76 98 36 | 46 60 34 31 79 40 11 19 16 74 75 36 71 43 13  2 90 76 50 29 85 55 54 10 35
Card 195: 66 23 45 62 30 95 38  5 97 39 | 96 65 37 89 95 73 69 75 25 45 51 22 62  7 33 13 94 78 34 35 36 56 55 70 24
Card 196: 15 45 70 41 97 27 80 64 25 28 | 88 93 65 83 36 16 35 92  6 71 82 24 17 64 66 33 37 69 78 60 56 49 91 19 61
Card 197: 46 35  2 60 75 99  6 42 47 21 | 91 93 70  8 46  6 35 50 55 72 71 64 47 82 39 94 25 67 41 60 86 83 87 90  7
Card 198: 71 62 73 96 79 63 41 17 56 68 | 95 77 16 70 29 68 66 63 98 80 20 18 31 34 52  5 42 22 49  6 25 38 51 75 50
Card 199: 70 84 46 98 44 45 16 36 29 99 | 78 21 92 77 32 91 22 90 76 74 42 55 51 69 94 64 26 65 41 97 10 34 15 35  9
Card 200: 96 60 87 21 80 48 44 69  3 49 |  2 65 66 94 55 62 72 52 86 15 30 71 45 82 49 47 81 33 14 42  4  1 51 75 34
Card 201: 55 53 33 19  1 70 17 61  2 72 | 62  6 30 86 45 71 46 33 15 90 73 37 18 12 68 87 89 49  8 60 52 22 51 25 74
Card 202:  5 47 96 53 54 14 77 29 12  3 | 26 71 91 86 59 70 78  8 83 92 35 64  9 79 84 34 36 93 90 40 16 44 51  6  4
